drug_name,ndc_code,hcpcs_code,numerator_strength,mbu_increment,mbu_increments_per_bottle,mbus_per_package,package_quantity,ndc_unit_sum
Ranitidine,55648-0906-11,,150,,,,15000,0
Ranitidine,55648-0906-12,,150,,,,5000,0
Ranitidine,55648-0907-01,,300,,,,30,0
Ranitidine,55648-0907-02,,300,,,,250,0
Ranitidine,55648-0907-03,,300,,,,10,0
Ranitidine,55648-0907-04,,300,,,,100,0
Ranitidine,55648-0907-08,,300,,,,7500,0
Ranitidine,55648-0907-09,,300,,,,3750,0
Ranitidine,57896-0712-01,,75,,,,10000,0
Ranitidine,57910-0404-32,,150,,,,600,0
Ranitidine,57910-0404-33,,150,,,,1,0
Ranitidine,57910-0405-34,,75,,,,12000,0
Ranitidine,58118-0803-08,,150,,,,30,0
Ranitidine,58602-0733-03,,75,,,,1,0
Ranitidine,58602-0733-09,,75,,,,1,0
Ranitidine,58602-0733-15,,75,,,,1,0
Ranitidine,58602-0733-18,,75,,,,1,0
Ranitidine,58602-0733-22,,75,,,,1,0
Ranitidine,58602-0733-23,,75,,,,1,0
Ranitidine,58602-0733-30,,75,,,,1,0
Ranitidine,58602-0733-40,,75,,,,1,0
Ranitidine,59651-0144-05,,150,,,,500,0
Ranitidine,59651-0144-60,,150,,,,60,0
Ranitidine,59651-0145-30,,300,,,,30,0
Ranitidine,59726-0580-10,,75,,,,1,0
Ranitidine,59779-0356-08,,75,,,,1,0
Ranitidine,59779-0356-16,,75,,,,1,0
Ranitidine,59779-0356-31,,75,,,,1,0
Ranitidine,60505-0160-03,,75,,,,1,0
Ranitidine,60505-0160-04,,75,,,,3,0
Ranitidine,60505-2880-00,,150,,,,3,0
Ranitidine,60505-2880-07,,150,,,,10000,0
Ranitidine,60505-2881-03,,75,,,,1,0
Ranitidine,60505-2881-07,,75,,,,1,0
Ranitidine,60505-2881-08,,75,,,,1,0
Ranitidine,60505-4623-02,,150,,,,1,0
Ranitidine,60505-4623-05,,150,,,,1,0
Ranitidine,60505-4623-06,,150,,,,1,0
Ranitidine,60505-4623-08,,150,,,,1000,0
Ranitidine,60505-4623-09,,150,,,,1,0
Ranitidine,60687-0260-23,,15,,,,4,0
Ranitidine,60687-0260-69,,15,,,,5,0
Ranitidine,60687-0322-01,,150,,,,100,0
Ranitidine,60760-0025-10,,150,,,,10,0
Ranitidine,60760-0025-14,,150,,,,14,0
Ranitidine,60760-0025-20,,150,,,,20,0
Ranitidine,60760-0025-60,,150,,,,60,0
Ranitidine,60760-0026-60,,300,,,,60,0
Ranitidine,60760-0249-60,,300,,,,60,0
Ranitidine,61919-0339-30,,150,,,,30,0
Ranitidine,61919-0339-60,,150,,,,60,0
Ranitidine,61919-0339-90,,150,,,,90,0
Ranitidine,61919-0455-30,,300,,,,30,0
Ranitidine,61919-0455-60,,300,,,,60,0
Ranitidine,61919-0455-90,,300,,,,90,0
Ranitidine,62011-0225-01,,75,,,,1,0
Ranitidine,62011-0225-02,,75,,,,1,0
Ranitidine,62207-0773-36,,150,,,,5,0
Ranitidine,62207-0773-41,,150,,,,1,0
Ranitidine,62207-0773-47,,150,,,,1,0
Ranitidine,62207-0773-58,,150,,,,2,0
Ranitidine,62207-0774-36,,150,,,,5,0
Ranitidine,62207-0774-41,,150,,,,1,0
Ranitidine,62207-0774-47,,150,,,,1,0
Ranitidine,62207-0774-58,,150,,,,2,0
Ranitidine,62980-0511-01,,75,,,,1,0
Ranitidine,62980-0511-02,,75,,,,1,0
Ranitidine,62980-0511-04,,75,,,,4,0
Ranitidine,62980-0512-01,,150,,,,1,0
Ranitidine,62980-0512-02,,150,,,,1,0
Ranitidine,62980-0512-04,,150,,,,4,0
Ranitidine,62980-0514-01,,150,,,,30,0
Ranitidine,62980-0514-02,,150,,,,60,0
Ranitidine,62980-0514-03,,150,,,,180,0
Ranitidine,62980-0514-04,,150,,,,500,0
Ranitidine,62980-0514-06,,150,,,,35,0
Ranitidine,62980-0515-01,,300,,,,30,0
Ranitidine,62980-0515-02,,300,,,,60,0
Ranitidine,62980-0515-03,,300,,,,250,0
Ranitidine,62980-0515-05,,300,,,,35,0
Ranitidine,63187-0091-10,,150,,,,10,0
Ranitidine,63187-0091-30,,150,,,,30,0
Ranitidine,63187-0091-60,,150,,,,60,0
Ranitidine,63187-0091-90,,150,,,,90,0
Ranitidine,63187-0159-30,,300,,,,30,0
Ranitidine,63187-0159-60,,300,,,,60,0
Ranitidine,63187-0159-90,,300,,,,90,0
Ranitidine,63187-0686-30,,300,,,,30,0
Ranitidine,63187-0686-60,,300,,,,60,0
Ranitidine,63187-0686-90,,300,,,,90,0
Ranitidine,63187-0855-30,,300,,,,30,0
Ranitidine,63187-0855-60,,300,,,,60,0
Ranitidine,63187-0855-90,,300,,,,90,0
Ranitidine,63629-1671-00,,150,,,,10,0
Ranitidine,63629-1671-01,,150,,,,30,0
Ranitidine,63629-1671-02,,150,,,,100,0
Ranitidine,63629-1671-03,,150,,,,60,0
Ranitidine,63629-1671-04,,150,,,,120,0
Ranitidine,63629-1671-05,,150,,,,90,0
Ranitidine,63629-1671-06,,150,,,,56,0
Ranitidine,63629-1671-07,,150,,,,180,0
Ranitidine,63629-1671-08,,150,,,,20,0
Ranitidine,63629-1671-09,,150,,,,14,0
Ranitidine,63629-6757-01,,150,,,,30,0
Ranitidine,63629-6757-02,,150,,,,180,0
Ranitidine,63629-7669-01,,150,,,,20,0
Ranitidine,63629-7669-02,,150,,,,30,0
Ranitidine,63629-7669-03,,150,,,,60,0
Ranitidine,63629-7669-04,,150,,,,90,0
Ranitidine,63629-7669-05,,150,,,,300,0
Ranitidine,63629-7669-06,,150,,,,500,0
Ranitidine,63629-7669-07,,150,,,,800,0
Ranitidine,63629-7669-08,,150,,,,1000,0
Ranitidine,63739-0266-01,,150,,,,25,0
Ranitidine,63739-0266-03,,150,,,,25,0
Ranitidine,63739-0266-10,,150,,,,10,0
Ranitidine,63739-0489-10,,150,,,,10,0
Ranitidine,63868-0480-24,,150,,,,1,0
Ranitidine,63868-0480-50,,150,,,,1,0
Ranitidine,63868-0482-30,,75,,,,1,0
Ranitidine,63868-0482-60,,75,,,,1,0
Ranitidine,63868-0711-30,,75,,,,30,0
Ranitidine,63868-0711-60,,75,,,,60,0
Ranitidine,63941-0352-30,,75,,,,30,0
Ranitidine,63941-0352-60,,75,,,,60,0
Ranitidine,63941-0352-69,,75,,,,10,0
Ranitidine,64380-0803-03,,150,,,,60,0
Ranitidine,64380-0803-06,,150,,,,100,0
Ranitidine,64380-0803-07,,150,,,,500,0
Ranitidine,64380-0803-08,,150,,,,1000,0
Ranitidine,64380-0804-04,,300,,,,30,0
Ranitidine,64380-0804-06,,300,,,,100,0
Ranitidine,64380-0804-38,,300,,,,250,0
Ranitidine,64380-0936-08,,150,,,,1000,0
Ranitidine,64380-0937-38,,300,,,,250,0
Ranitidine,64679-0447-01,,150,,,,10,0
Ranitidine,64679-0447-02,,150,,,,100,0
Ranitidine,64679-0447-03,,150,,,,10,0
Ranitidine,64679-0447-04,,150,,,,60,0
Ranitidine,64679-0447-05,,150,,,,15000,0
Ranitidine,64679-0447-06,,150,,,,500,0
Ranitidine,64679-0447-07,,150,,,,6000,0
Ranitidine,64679-0694-01,,15,,,,473,0
Ranitidine,64679-0740-00,,75,,,,60000,0
Ranitidine,64679-0740-01,,75,,,,1,0
Ranitidine,64679-0740-02,,75,,,,1,0
Ranitidine,64679-0740-03,,75,,,,10,0
Ranitidine,64679-0740-04,,75,,,,1,0
Ranitidine,64679-0740-05,,75,,,,10000,0
Ranitidine,64679-0741-00,,150,,,,30000,0
Ranitidine,64679-0741-01,,150,,,,1,0
Ranitidine,64679-0741-02,,150,,,,1,0
Ranitidine,64679-0741-03,,150,,,,10,0
Ranitidine,64679-0741-05,,150,,,,1,0
Ranitidine,64679-0741-06,,150,,,,6000,0
Ranitidine,64679-0742-01,,300,,,,30,0
Ranitidine,64679-0742-02,,300,,,,250,0
Ranitidine,64679-0742-03,,300,,,,10,0
Ranitidine,64679-0742-04,,300,,,,100,0
Ranitidine,64679-0742-08,,300,,,,3000,0
Ranitidine,64679-0742-09,,300,,,,7500,0
Ranitidine,64679-0906-01,,150,,,,60,0
Ranitidine,64679-0906-02,,150,,,,180,0
Ranitidine,64679-0906-03,,150,,,,500,0
Ranitidine,64679-0906-04,,150,,,,1000,0
Ranitidine,64679-0906-05,,150,,,,10,0
Ranitidine,64679-0906-06,,150,,,,100,0
Ranitidine,64679-0906-11,,150,,,,15000,0
Ranitidine,64679-0906-12,,150,,,,5000,0
Ranitidine,64679-0907-01,,300,,,,30,0
Ranitidine,64679-0907-02,,300,,,,250,0
Ranitidine,64679-0907-03,,300,,,,10,0
Ranitidine,64679-0907-04,,300,,,,100,0
Ranitidine,64679-0907-08,,300,,,,7500,0
Ranitidine,64679-0907-09,,300,,,,3750,0
Ranitidine,65162-0253-06,,150,,,,60,0
Ranitidine,65162-0253-10,,150,,,,100,0
Ranitidine,65162-0253-11,,150,,,,1000,0
Ranitidine,65162-0253-18,,150,,,,180,0
Ranitidine,65162-0253-50,,150,,,,500,0
Ranitidine,65162-0254-03,,300,,,,30,0
Ranitidine,65162-0254-10,,300,,,,100,0
Ranitidine,65162-0254-11,,300,,,,1000,0
Ranitidine,65162-0254-25,,300,,,,250,0
Ranitidine,65162-0664-90,,15,,,,473,0
Ranitidine,65862-0431-74,,15,,,,474,0
Ranitidine,66116-0518-60,,150,,,,60,0
Ranitidine,66267-0188-20,,150,,,,20,0
Ranitidine,66267-0188-30,,150,,,,30,0
Ranitidine,66267-0188-60,,150,,,,60,0
Ranitidine,66267-0188-90,,150,,,,90,0
Ranitidine,66267-0188-92,,150,,,,180,0
Ranitidine,66267-0452-30,,300,,,,30,0
Ranitidine,66267-0452-60,,300,,,,60,0
Ranitidine,66267-0734-06,,150,,,,6,0
Ranitidine,66267-0815-06,,150,,,,6,0
Ranitidine,67046-0648-07,,150,,,,7,0
Ranitidine,67046-0648-14,,150,,,,14,0
Ranitidine,67046-0648-15,,150,,,,15,0
Ranitidine,67046-0648-20,,150,,,,20,0
Ranitidine,67046-0648-21,,150,,,,21,0
Ranitidine,67046-0648-28,,150,,,,28,0
Ranitidine,67046-0648-30,,150,,,,30,0
Ranitidine,67046-0648-60,,150,,,,60,0
Ranitidine,67046-0649-07,,300,,,,7,0
Ranitidine,67046-0649-14,,300,,,,14,0
Ranitidine,67046-0649-15,,300,,,,15,0
Ranitidine,67046-0649-20,,300,,,,20,0
Ranitidine,67046-0649-21,,300,,,,21,0
Ranitidine,67046-0649-28,,300,,,,28,0
Ranitidine,67046-0649-30,,300,,,,30,0
Ranitidine,67046-0649-60,,300,,,,60,0
Ranitidine,67046-0650-30,,150,,,,30,0
Ranitidine,67046-0650-60,,150,,,,60,0
Ranitidine,67046-0651-07,,150,,,,7,0
Ranitidine,67046-0651-14,,150,,,,14,0
Ranitidine,67046-0651-15,,150,,,,15,0
Ranitidine,67046-0651-20,,150,,,,20,0
Ranitidine,67046-0651-21,,150,,,,21,0
Ranitidine,67046-0651-28,,150,,,,28,0
Ranitidine,67046-0651-30,,150,,,,30,0
Ranitidine,67046-0651-60,,150,,,,60,0
Ranitidine,67046-0652-07,,300,,,,7,0
Ranitidine,67046-0652-14,,300,,,,14,0
Ranitidine,67046-0652-15,,300,,,,15,0
Ranitidine,67046-0652-20,,300,,,,20,0
Ranitidine,67046-0652-21,,300,,,,21,0
Ranitidine,67046-0652-28,,300,,,,28,0
Ranitidine,67046-0652-30,,300,,,,30,0
Ranitidine,67046-0652-60,,300,,,,60,0
Ranitidine,67296-1586-06,,15,,,,60,0
Ranitidine,68071-2185-02,,150,,,,20,0
Ranitidine,68071-2185-03,,150,,,,30,0
Ranitidine,68071-2185-04,,150,,,,40,0
Ranitidine,68071-2185-06,,150,,,,60,0
Ranitidine,68071-2185-08,,150,,,,180,0
Ranitidine,68071-2185-09,,150,,,,90,0
Ranitidine,68071-2190-03,,150,,,,30,0
Ranitidine,68071-2190-04,,150,,,,40,0
Ranitidine,68071-2190-06,,150,,,,60,0
Ranitidine,68071-2190-08,,150,,,,180,0
Ranitidine,68071-2190-09,,150,,,,90,0
Ranitidine,68071-3162-01,,150,,,,10,0
Ranitidine,68071-3162-02,,150,,,,2,0
Ranitidine,68071-3162-06,,150,,,,6,0
Ranitidine,68071-3165-02,,300,,,,120,0
Ranitidine,68071-3165-03,,300,,,,30,0
Ranitidine,68071-3165-05,,300,,,,15,0
Ranitidine,68071-3165-06,,300,,,,60,0
Ranitidine,68071-3165-07,,300,,,,7,0
Ranitidine,68071-3165-08,,300,,,,180,0
Ranitidine,68071-3165-09,,300,,,,90,0
Ranitidine,68071-3248-06,,150,,,,60,0
Ranitidine,68071-3317-03,,300,,,,30,0
Ranitidine,68071-5015-03,,300,,,,30,0
Ranitidine,68151-1610-06,,150,,,,1,0
Ranitidine,68151-2890-01,,15,,,,10,0
Ranitidine,68462-0248-01,,150,,,,100,0
Ranitidine,68462-0248-05,,150,,,,500,0
Ranitidine,68462-0248-60,,150,,,,60,0
Ranitidine,68462-0249-01,,300,,,,100,0
Ranitidine,68462-0249-20,,300,,,,250,0
Ranitidine,68462-0249-30,,300,,,,30,0
Ranitidine,68788-6382-00,,300,,,,100,0
Ranitidine,68788-6382-01,,300,,,,14,0
Ranitidine,68788-6382-03,,300,,,,30,0
Ranitidine,68788-6382-06,,300,,,,60,0
Ranitidine,68788-6382-09,,300,,,,90,0
Ranitidine,68788-7078-01,,150,,,,100,0
Ranitidine,68788-7078-03,,150,,,,30,0
Ranitidine,68788-7078-06,,150,,,,60,0
Ranitidine,68788-7078-08,,150,,,,120,0
Ranitidine,68788-7078-09,,150,,,,90,0
Ranitidine,68788-7101-04,,15,,,,473,0
Ranitidine,68788-7388-01,,150,,,,100,0
Ranitidine,68788-7388-03,,150,,,,30,0
Ranitidine,68788-7388-06,,150,,,,60,0
Ranitidine,68788-7388-08,,150,,,,120,0
Ranitidine,68788-7388-09,,150,,,,90,0
Ranitidine,68788-9874-00,,300,,,,100,0
Ranitidine,68788-9874-01,,300,,,,14,0
Ranitidine,68788-9874-03,,300,,,,30,0
Ranitidine,68788-9874-06,,300,,,,60,0
Ranitidine,68788-9874-09,,300,,,,90,0
Ranitidine,68788-9875-01,,150,,,,100,0
Ranitidine,68788-9875-03,,150,,,,30,0
Ranitidine,68788-9875-06,,150,,,,60,0
Ranitidine,68788-9875-08,,150,,,,120,0
Ranitidine,68788-9875-09,,150,,,,90,0
Ranitidine,70000-0033-01,,75,,,,1,0
Ranitidine,70000-0033-02,,75,,,,1,0
Ranitidine,70408-0141-34,,15,,,,473,0
Ranitidine,70518-0004-00,,150,,,,30,0
Ranitidine,70518-0004-01,,150,,,,180,0
Ranitidine,70518-0004-02,,150,,,,60,0
Ranitidine,70518-0004-03,,150,,,,90,0
Ranitidine,70518-0004-04,,150,,,,15,0
Ranitidine,70518-0017-00,,300,,,,30,0
Ranitidine,70518-0017-01,,300,,,,90,0
Ranitidine,70518-0093-00,,150,,,,90,0
Ranitidine,70518-0093-01,,150,,,,180,0
Ranitidine,70518-0093-02,,150,,,,60,0
Ranitidine,70518-0222-00,,150,,,,15,0
Ranitidine,70518-0263-00,,300,,,,90,0
Ranitidine,70518-0263-01,,300,,,,30,0
Ranitidine,70518-0622-00,,300,,,,30,0
Ranitidine,70518-0622-01,,300,,,,90,0
Ranitidine,70518-0801-00,,150,,,,60,0
Ranitidine,70518-0801-01,,150,,,,180,0
Ranitidine,70518-0801-02,,150,,,,90,0
Ranitidine,70518-0801-03,,150,,,,28,0
Ranitidine,70518-0873-00,,150,,,,15,0
Ranitidine,70518-0873-01,,150,,,,90,0
Ranitidine,70518-0873-02,,150,,,,60,0
Ranitidine,70518-0873-03,,150,,,,30,0
Ranitidine,70518-1043-00,,150,,,,30,0
Ranitidine,70518-1361-00,,150,,,,15,0
Ranitidine,70518-1714-00,,150,,,,28,0
Ranitidine,70518-1952-00,,150,,,,28,0
Ranitidine,70934-0017-04,,150,,,,4,0
Ranitidine,70934-0017-20,,150,,,,20,0
Ranitidine,70934-0017-24,,150,,,,24,0
Ranitidine,70934-0017-30,,150,,,,30,0
Ranitidine,70934-0017-90,,150,,,,90,0
Ranitidine,70934-0287-15,,300,,,,15,0
Ranitidine,70934-0287-90,,300,,,,90,0
Ranitidine,70934-0332-24,,150,,,,24,0
Ranitidine,71141-0013-02,,150,,,,1,0
Ranitidine,71205-0007-30,,150,,,,30,0
Ranitidine,71205-0007-60,,150,,,,60,0
Ranitidine,71205-0007-90,,150,,,,90,0
Ranitidine,71335-0042-01,,300,,,,30,0
Ranitidine,71335-0042-02,,300,,,,100,0
Ranitidine,71335-0042-03,,300,,,,60,0
Ranitidine,71335-0042-04,,300,,,,50,0
Ranitidine,71335-0042-05,,300,,,,90,0
Ranitidine,71335-0042-06,,300,,,,45,0
Ranitidine,71335-0042-07,,300,,,,120,0
Ranitidine,71335-0042-08,,300,,,,20,0
Ranitidine,71335-0042-09,,300,,,,15,0
Ranitidine,71335-0342-01,,300,,,,30,0
Ranitidine,71335-0342-02,,300,,,,100,0
Ranitidine,71335-0342-03,,300,,,,60,0
Ranitidine,71335-0342-04,,300,,,,50,0
Ranitidine,71335-0342-05,,300,,,,90,0
Ranitidine,71335-0342-06,,300,,,,45,0
Ranitidine,71335-0342-07,,300,,,,120,0
Ranitidine,71335-0342-08,,300,,,,20,0
Ranitidine,71335-0342-09,,300,,,,15,0
Ranitidine,71335-0363-00,,150,,,,10,0
Ranitidine,71335-0363-01,,150,,,,30,0
Ranitidine,71335-0363-02,,150,,,,100,0
Ranitidine,71335-0363-03,,150,,,,60,0
Ranitidine,71335-0363-04,,150,,,,120,0
Ranitidine,71335-0363-05,,150,,,,90,0
Ranitidine,71335-0363-06,,150,,,,56,0
Ranitidine,71335-0363-07,,150,,,,180,0
Ranitidine,71335-0363-08,,150,,,,20,0
Ranitidine,71335-0363-09,,150,,,,14,0
Ranitidine,71335-0394-00,,150,,,,10,0
Ranitidine,71335-0394-01,,150,,,,30,0
Ranitidine,71335-0394-02,,150,,,,100,0
Ranitidine,71335-0394-03,,150,,,,60,0
Ranitidine,71335-0394-04,,150,,,,120,0
Ranitidine,71335-0394-05,,150,,,,90,0
Ranitidine,71335-0394-06,,150,,,,56,0
Ranitidine,71335-0394-07,,150,,,,180,0
Ranitidine,71335-0394-08,,150,,,,20,0
Ranitidine,71335-0394-09,,150,,,,14,0
Ranitidine,71713-0203-02,,150,,,,1,0
Ranitidine,71713-0203-05,,150,,,,1,0
Ranitidine,71821-0001-01,,150,,,,500,0
Ranitidine,71821-0002-01,,300,,,,250,0
Rubraca,69660-0201-91,,200,,,,60,0
Rubraca,69660-0202-91,,250,,,,60,0
Rubraca,69660-0203-91,,300,,,,60,0
Sancuso,42747-0726-01,,3.1,,,,1,0
Sodium Chloride,70369-0007-02,,1,,,,500,0
Sodium Chloride,70369-0007-03,,1,,,,100,0
Sprycel,00003-0524-11,,70,,,,1,0
Sprycel,00003-0527-11,,20,,,,1,0
Sprycel,00003-0528-11,,50,,,,1,0
Sprycel,00003-0852-22,,100,,,,1,0
Sprycel,00003-0855-22,,80,,,,1,0
Sprycel,00003-0857-22,,140,,,,1,0
Stivarga,50419-0171-00,,40,,,,210,0
Stivarga,50419-0171-03,,40,,,,3,0
Stivarga,50419-0171-04,,40,,,,1,0
Sutent,00069-0550-38,,12.5,,,,28,0
Sutent,00069-0770-38,,25,,,,28,0
Sutent,00069-0830-38,,37.5,,,,28,0
Sutent,00069-0980-38,,50,,,,28,0
Tagrisso,00310-1349-30,,40,,,,30,0
Tagrisso,00310-1350-30,,80,,,,30,0
Talzenna,00069-0296-30,,0.25,,,,30,0
Talzenna,00069-1195-30,,1,,,,30,0
Talzenna,63539-0295-30,,1,,,,30,0
Tarceva,50242-0062-01,,25,,,,30,0
Tarceva,50242-0063-01,,100,,,,30,0
Tarceva,50242-0064-01,,150,,,,30,0
Tasigna,00078-0526-51,,200,,,,28,0
Tasigna,00078-0526-87,,200,,,,4,0
Tasigna,00078-0592-51,,150,,,,28,0
Tasigna,00078-0592-87,,150,,,,4,0
Tasigna,00078-0951-66,,50,,,,120,0
Temozolomide,00093-7599-41,J8700,5,5,1,5,14,0
Temozolomide,00093-7599-57,J8700,5,5,1,5,5,0
Temozolomide,00093-7600-41,J8700,20,5,4,20,14,0
Temozolomide,00093-7600-57,J8700,20,5,4,20,5,0
Temozolomide,00093-7601-41,J8700,100,5,20,100,14,0
Temozolomide,00093-7601-57,J8700,100,5,20,100,5,0
Temozolomide,00093-7602-57,J8700,250,5,50,250,5,0
Temozolomide,00093-7638-41,J8700,140,5,28,140,14,0
Temozolomide,00093-7638-57,J8700,140,5,28,140,5,0
Temozolomide,00093-7639-41,J8700,180,5,36,180,14,0
Temozolomide,00093-7639-57,J8700,180,5,36,180,5,0
Temozolomide,00781-2691-44,J8700,5,5,1,5,1,0
Temozolomide,00781-2691-75,J8700,5,5,1,5,1,0
Temozolomide,00781-2692-44,J8700,20,5,4,20,1,0
Temozolomide,00781-2692-75,J8700,20,5,4,20,1,0
Temozolomide,00781-2693-44,J8700,100,5,20,100,1,0
Temozolomide,00781-2693-75,J8700,100,5,20,100,1,0
Temozolomide,00781-2694-44,J8700,140,5,28,140,1,0
Temozolomide,00781-2694-75,J8700,140,5,28,140,1,0
Temozolomide,00781-2695-44,J8700,180,5,36,180,1,0
Temozolomide,00781-2695-75,J8700,180,5,36,180,1,0
Temozolomide,00781-2696-75,J8700,250,5,50,250,1,0
Temozolomide,16729-0048-53,J8700,5,5,1,5,1,0
Temozolomide,16729-0048-54,J8700,5,5,1,5,1,0
Temozolomide,16729-0049-53,J8700,20,5,4,20,1,0
Temozolomide,16729-0049-54,J8700,20,5,4,20,1,0
Temozolomide,16729-0050-53,J8700,100,5,20,100,1,0
Temozolomide,16729-0050-54,J8700,100,5,20,100,1,0
Temozolomide,16729-0051-53,J8700,250,5,50,250,1,0
Temozolomide,16729-0129-53,J8700,140,5,28,140,1,0
Temozolomide,16729-0129-54,J8700,140,5,28,140,1,0
Temozolomide,16729-0130-53,J8700,180,5,36,180,1,0
Temozolomide,16729-0130-54,J8700,180,5,36,180,1,0
Temozolomide,42737-0101-05,,5,,,,1,0
Temozolomide,42737-0101-14,,5,,,,1,0
Temozolomide,42737-0102-05,,20,,,,1,0
Temozolomide,42737-0102-14,,20,,,,1,0
Temozolomide,42737-0103-05,,100,,,,1,0
Temozolomide,42737-0103-14,,100,,,,1,0
Temozolomide,42737-0104-05,,140,,,,1,0
Temozolomide,42737-0104-14,,140,,,,1,0
Temozolomide,42737-0105-05,,180,,,,1,0
Temozolomide,42737-0105-14,,180,,,,1,0
Temozolomide,42737-0106-05,,250,,,,1,0
Temozolomide,43975-0252-05,J8700,5,5,1,5,5,0
Temozolomide,43975-0252-14,J8700,5,5,1,5,14,0
Temozolomide,43975-0253-05,J8700,20,5,4,20,5,0
Temozolomide,43975-0253-14,J8700,20,5,4,20,14,0
Temozolomide,43975-0254-05,J8700,100,5,20,100,5,0
Temozolomide,43975-0254-14,J8700,100,5,20,100,14,0
Temozolomide,43975-0255-05,J8700,140,5,28,140,5,0
Temozolomide,43975-0255-14,J8700,140,5,28,140,14,0
Temozolomide,43975-0256-05,J8700,180,5,36,180,5,0
Temozolomide,43975-0256-14,J8700,180,5,36,180,14,0
Temozolomide,43975-0257-05,J8700,250,5,50,250,5,0
Temozolomide,47335-0890-21,J8700,5,5,1,5,1,0
Temozolomide,47335-0890-72,J8700,5,5,1,5,15,0
Temozolomide,47335-0890-74,J8700,5,5,1,5,5,0
Temozolomide,47335-0890-75,,5,,,,20,0
Temozolomide,47335-0890-80,J8700,5,5,1,5,1,0
Temozolomide,47335-0890-87,,5,,,,1,0
Temozolomide,47335-0891-21,J8700,20,5,4,20,1,0
Temozolomide,47335-0891-72,J8700,20,5,4,20,15,0
Temozolomide,47335-0891-74,J8700,20,5,4,20,5,0
Temozolomide,47335-0891-75,,20,,,,20,0
Temozolomide,47335-0891-80,J8700,20,5,4,20,1,0
Temozolomide,47335-0891-87,,20,,,,1,0
Temozolomide,47335-0892-21,J8700,100,5,20,100,1,0
Temozolomide,47335-0892-72,J8700,100,5,20,100,15,0
Temozolomide,47335-0892-74,J8700,100,5,20,100,5,0
Temozolomide,47335-0892-75,,100,,,,20,0
Temozolomide,47335-0892-80,J8700,100,5,20,100,1,0
Temozolomide,47335-0892-87,,100,,,,1,0
Temozolomide,47335-0893-21,,250,,,,1,0
Temozolomide,47335-0893-74,J8700,250,5,50,250,5,0
Temozolomide,47335-0893-75,,250,,,,20,0
Temozolomide,47335-0893-80,J8700,250,5,50,250,1,0
Temozolomide,47335-0893-87,,250,,,,1,0
Temozolomide,47335-0929-21,J8700,140,5,28,140,1,0
Temozolomide,47335-0929-72,J8700,140,5,28,140,15,0
Temozolomide,47335-0929-74,J8700,140,5,28,140,5,0
Temozolomide,47335-0929-75,,140,,,,20,0
Temozolomide,47335-0929-80,J8700,140,5,28,140,1,0
Temozolomide,47335-0929-87,,140,,,,1,0
Temozolomide,47335-0930-21,J8700,180,5,36,180,1,0
Temozolomide,47335-0930-72,J8700,180,5,36,180,15,0
Temozolomide,47335-0930-74,J8700,180,5,36,180,5,0
Temozolomide,47335-0930-75,,180,,,,20,0
Temozolomide,47335-0930-80,J8700,180,5,36,180,1,0
Temozolomide,47335-0930-87,,180,,,,1,0
Temozolomide,50268-0761-12,,20,,,,20,0
Temozolomide,50268-0762-12,,100,,,,20,0
Temozolomide,50268-0763-12,,140,,,,20,0
Temozolomide,51862-0083-14,,5,,,,1,0
Temozolomide,51862-0083-51,,5,,,,1,0
Temozolomide,51862-0084-14,,20,,,,1,0
Temozolomide,51862-0084-51,,20,,,,1,0
Temozolomide,51862-0085-14,,100,,,,1,0
Temozolomide,51862-0085-51,,100,,,,1,0
Temozolomide,51862-0086-14,,140,,,,1,0
Temozolomide,51862-0086-51,,140,,,,1,0
Temozolomide,51862-0087-14,,180,,,,1,0
Temozolomide,51862-0087-51,,180,,,,1,0
Temozolomide,51862-0088-51,,250,,,,1,0
Temozolomide,59923-0703-05,,5,,,,1,0
Temozolomide,59923-0704-14,,5,,,,1,0
Temozolomide,59923-0705-05,,20,,,,1,0
Temozolomide,59923-0706-14,,20,,,,1,0
Temozolomide,59923-0707-05,,100,,,,1,0
Temozolomide,59923-0708-14,,100,,,,1,0
Temozolomide,59923-0709-05,,140,,,,1,0
Temozolomide,59923-0710-14,,140,,,,1,0
Temozolomide,59923-0711-05,,180,,,,1,0
Temozolomide,59923-0712-14,,180,,,,1,0
Temozolomide,59923-0713-05,,250,,,,1,0
Temozolomide,62175-0240-19,,5,,,,5,0
Temozolomide,62175-0240-24,,5,,,,14,0
Temozolomide,62175-0241-19,,20,,,,5,0
Temozolomide,62175-0241-24,,20,,,,14,0
Temozolomide,62175-0242-19,,100,,,,5,0
Temozolomide,62175-0242-24,,100,,,,14,0
Temozolomide,62175-0243-19,,140,,,,5,0
Temozolomide,62175-0243-24,,140,,,,14,0
Temozolomide,62175-0244-19,,180,,,,5,0
Temozolomide,62175-0244-24,,180,,,,14,0
Temozolomide,62175-0245-19,,250,,,,5,0
Temozolomide,62175-0245-24,,250,,,,14,0
Temozolomide,64980-0333-05,J8700,5,5,1,5,5,0
Temozolomide,64980-0333-14,J8700,5,5,1,5,14,0
Temozolomide,64980-0334-05,J8700,20,5,4,20,5,0
Temozolomide,64980-0334-14,J8700,20,5,4,20,14,0
Temozolomide,64980-0335-05,J8700,100,5,20,100,5,0
Temozolomide,64980-0335-14,J8700,100,5,20,100,14,0
Temozolomide,64980-0336-05,J8700,140,5,28,140,5,0
